title,price,location,area,num_rooms,num_bedrooms,num_baths,Type_de_bien,Surface_de_la_parcelle,Etat,Annees,Type_du_sol,Nombre_detages,features,latitude,longitude,url
À vendre une maison a Gammarth,Prix à consulter,"Gammarth à
							La Marsa",120,3,2,,Maison,"32
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8236753/%C3%A0-vendre-une-maison-a-gammarth
À vendre Villa Tropical entièrement meublé à Lido,1 500 000 TND,"Nabeul à
							Nabeul",538,3,3,,Maison,,Nouveau,,,,Jardin;Piscine;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,36.45056,10.73505,https://www.mubawab.tn/fr/a/8160620/%C3%A0-vendre-villa-tropical-enti%C3%A8rement-meubl%C3%A9-%C3%A0-lido
Villa individuelle en vente,820 000 TND,"Hiboun à
							Mahdia Ville",451,,,,Villa,,,,,,Jardin;Terrasse;Garage;Four,35.5303145,11.016855,https://www.mubawab.tn/fr/a/8236964/villa-individuelle-en-vente
Villa style Bali a sidi jedidi hammamet,Prix à consulter,Barraket Essahel,140,3,2,,Villa,"740
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Piscine;Entre-seul,36.419891106340586,10.456209751787094,https://www.mubawab.tn/fr/a/8232320/villa-style-bali-a-sidi-jedidi-hammamet
Une villa S5,2 580 000 TND,"Chotrana 2 à
							La Soukra",1000,5,6,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.883333,10.25,https://www.mubawab.tn/fr/a/8182869/une-villa-s5
A vendre Un triplex S4 A Ain Zaghouan Nord,1 300 000 TND,"Ain Zaghouan Nord à
							La Marsa",250,4,4,,Maison,,Nouveau,,,,Jardin;Garage;Piscine;Entre-seul,36.876389,10.325278,https://www.mubawab.tn/fr/a/8223535/a-vendre-un-triplex-s4-a-ain-zaghouan-nord
A vendre villa moyen standing 750 m² Menzah1,2 500 000 TND,"El Menzah 1 à
							El Menzah",1200,8,7,,Villa,"750
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Porte blindée,36.845235,10.164723,https://www.mubawab.tn/fr/a/8237095/a-vendre-villa-moyen-standing-750-m%C2%B2-menzah1
Ancienne maison à Mégrine Riadh,420 000 TND,"Megrine Riadh à
							Mégrine",160,4,3,,Maison,"387
								m²",À rénover,,Carrelage,,Terrasse;Garage,36.6938694,10.2622167,https://www.mubawab.tn/fr/a/8219463/ancienne-maison-%C3%A0-m%C3%A9grine-riadh
Villa avec Piscine entre Sidi Jedidi et Hammamet,780 000 TND,"Hammamet à
							Hammamet",794,4,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Double vitrage;Porte blindée;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8185921/villa-avec-piscine-entre-sidi-jedidi-et-hammamet
Villa de charme à Monchar Hammamet,760 000 TND,"Hammamet à
							Hammamet",280,5,4,,Villa,"746
								m²",Nouveau,,,,Jardin;Terrasse;Vue sur les montagnes;Piscine;Entre-seul;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8215460/villa-de-charme-%C3%A0-monchar-hammamet
"Villa inachevée à Soliman Jahmi 
front de mer",350 000 TND,Soliman,180,8,3,,Villa,"292
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Piscine,36.73034886822332,10.468563386337998,https://www.mubawab.tn/fr/a/8237170/villa-inachev%C3%A9e-%C3%A0-soliman-jahmi-front-de-mer
Vente Villa Etoile S5,1 100 000 TND,"Yasmine Hammamet à
							Hammamet",327,6,5,,Villa,"444
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8081134/vente-villa-etoile-s5
À Vendre – Belle Villa à Akouda sousse,550 000 TND,"Akouda à
							Akouda",380,4,5,,Maison,"300
								m²",Bon état,,Marbre,,Jardin;Garage;Climatisation;Chauffage central;Cuisine équipée,35.87,10.57,https://www.mubawab.tn/fr/a/8212242/%C3%A0-vendre-%E2%80%93-belle-villa-%C3%A0-akouda-sousse
Villa avec piscine a vendre situé à Hammamet,890 000 TND,"Hammamet à
							Hammamet",300,5,4,,Villa,"300
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central,36.40108,10.61457,https://www.mubawab.tn/fr/a/8068868/villa-avec-piscine-a-vendre-situ%C3%A9-%C3%A0-hammamet
Maison style Américain Luxueuse,450 000 TND,"Akouda à
							Akouda",180,4,5,,Villa,"191
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,35.871048054649236,10.561225786659026,https://www.mubawab.tn/fr/a/8201974/maison-style-am%C3%A9ricain-luxueuse
Villa individuelle en vente,1 900 000 TND,"La Marsa à
							La Marsa",659,6,5,,Villa,,À rénover,,,,Jardin;Terrasse;Garage;Chambre rangement,36.8941992,10.2762232,https://www.mubawab.tn/fr/a/8134559/villa-individuelle-en-vente
Titre foncé,170 000 TND,"Cité Al Yamama à
							Raoued",200,6,6,,Maison,"170
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes,36.954444,10.191389,https://www.mubawab.tn/fr/a/8237417/titre-fonc%C3%A9
Magnifique villa à vendre à Hammamet. 3 chambres agréables. Meublé,Prix à consulter,"Hammamet à
							Hammamet",200,,3,,Villa,"466
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Meublé;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8237454/magnifique-villa-%C3%A0-vendre-%C3%A0-hammamet-3-chambres-agr%C3%A9ables-meubl%C3%A9
À vendre une belle Villa haut Standing à Sokra,Prix à consulter,"République à
							Tunis",261,4,4,,Villa,"247
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Piscine;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,36.81881,10.16596,https://www.mubawab.tn/fr/a/8237014/%C3%A0-vendre-une-belle-villa-haut-standing-%C3%A0-sokra
Villa de maitre Cebalet ben ammar 5 mn de Geant,2 900 000 TND,"Cebalat Ben Ammar à
							Sidi Thabet",1000,12,8,,Villa,"4080
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Antenne parabolique,36.8240829,10.2243965,https://www.mubawab.tn/fr/a/7735964/villa-de-maitre-cebalet-ben-ammar-5-mn-de-geant
Maison rez de chaussée garage premier étage,350 000 TND,"Yasmine Hammamet à
							Hammamet",500,3,5,,Maison,,Bon état,,,,Terrasse;Garage;Vue sur les montagnes,36.40108000000001,10.61457,https://www.mubawab.tn/fr/a/8147234/maison-rez-de-chauss%C3%A9e-garage-premier-%C3%A9tage
Villa s4 neuve à Gammarth avec piscine,1 680 000 TND,"Gammarth à
							La Marsa",400,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Porte blindée;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8083001/villa-s4-neuve-%C3%A0-gammarth-avec-piscine
Une villa à renover à Carthage dermech,2 100 000 TND,"Carthage à
							Carthage",410,3,2,,Villa,,À rénover,,,,Jardin;Garage;Sécurité;Cuisine équipée,36.8566,10.3258,https://www.mubawab.tn/fr/a/8224988/une-villa-%C3%A0-renover-%C3%A0-carthage-dermech
Etage de villa indépendant,450 000 TND,"Borj Baccouche à
							Ariana Ville",250,6,4,,Maison,"445
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Chauffage central;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/8160559/etage-de-villa-ind%C3%A9pendant
A vendre villa Carthage salambo pieds dans l’eau,4 000 000 TND,"Salambo à
							Carthage",550,12,6,,Villa,"720
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Concierge;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.84024748939417,10.321270097243058,https://www.mubawab.tn/fr/a/8138712/a-vendre-villa-carthage-salambo-pieds-dans-l%E2%80%99eau
Villa inachevé ennasr2,900 000 TND,"Cité Ennasr 2 à
							Ariana Ville",300,11,7,,Villa,"350
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine,36.8625,10.19556,https://www.mubawab.tn/fr/a/8234429/villa-inachev%C3%A9-ennasr2
Immeuble Chahryar à Vendre à Cité L'Office,980 000 TND,"Le Kram à
							Le Kram",500,19,13,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Cuisine équipée,36.833333,10.316667,https://www.mubawab.tn/fr/a/7935458/immeuble-chahryar-%C3%A0-vendre-%C3%A0-cit%C3%A9-l-office
A Vendre Immeuble à EL Alia Bizerte,1 200 000 TND,El Alia,900,15,10,,Villa,"442
								m²",Bon état,,,,Jardin;Terrasse;Garage,37.1303,9.7506777,https://www.mubawab.tn/fr/a/8236438/a-vendre-immeuble-%C3%A0-el-alia-bizerte
Vente Villa Ambre S2,1 550 000 TND,"Sidi El Mahrsi à
							Nabeul",300,3,2,,Villa,"994
								m²",Bon état,,,,Jardin;Terrasse;Garage;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.45056,10.73505,https://www.mubawab.tn/fr/a/8154428/vente-villa-ambre-s2
À vendre – Villa indépendante à Khzema,475 000 TND,Sousse Jaouhara,256,5,4,,Villa,,À rénover,,,,Terrasse;Garage;Entre-seul;Chauffage central,35.832439,10.622471,https://www.mubawab.tn/fr/a/8212320/%C3%A0-vendre-%E2%80%93-villa-ind%C3%A9pendante-%C3%A0-khzema
A vendre une villa inachevée à bouhsina,590 000 TND,"Bouhssina à
							Sousse Ville",349,5,4,,Villa,,Nouveau,,,,Jardin;Garage;Entre-seul;Climatisation;Chauffage central;Sécurité;Porte blindée,35.8273,10.6339,https://www.mubawab.tn/fr/a/8038508/a-vendre-une-villa-inachev%C3%A9e-%C3%A0-bouhsina
Grande villa à vendre à hergla I,750 000 TND,Hergla,226,6,5,,Villa,,Nouveau,,,,Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,36.0301,10.5079,https://www.mubawab.tn/fr/a/8212311/grande-villa-%C3%A0-vendre-%C3%A0-hergla-i
Villa Isabelle Chloé à Vendre à La Marsa Erriadh,1 550 000 TND,"Cité Erriadh à
							La Marsa",50,8,6,,Villa,"749
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Cheminée;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8083459/villa-isabelle-chlo%C3%A9-%C3%A0-vendre-%C3%A0-la-marsa-erriadh
Etage de Villa Pampelune à Vendre à Sidi Bousaid,450 000 TND,"Sidi Bousaid à
							Carthage",180,2,1,,Villa,,Bon état,,,,Terrasse,36.8566,10.3258,https://www.mubawab.tn/fr/a/7933180/etage-de-villa-pampelune-%C3%A0-vendre-%C3%A0-sidi-bousaid
Villa Hannibal à Vendre à Carthage Byrsa,1 750 000 TND,"Carthage Byrsa à
							Carthage",485,5,4,,Villa,"480
								m²",Bon état,,,,Jardin;Terrasse;Garage;Cuisine équipée,36.8566,10.3258,https://www.mubawab.tn/fr/a/8218235/villa-hannibal-%C3%A0-vendre-%C3%A0-carthage-byrsa
Villa Cristal à vendre à Salambo,630 000 TND,"Salambo à
							Carthage",90,3,2,,Villa,,Nouveau,,,,Terrasse;Vue sur mer,36.8566,10.3258,https://www.mubawab.tn/fr/a/8179260/villa-cristal-%C3%A0-vendre-%C3%A0-salambo
Villa Clermont Ferrand à Vendre à Carthage,4 000 000 TND,"Carthage à
							Carthage",500,7,5,,Maison,,Bon état,,,,Jardin;Terrasse;Garage,36.8566,10.3258,https://www.mubawab.tn/fr/a/8026153/villa-clermont-ferrand-%C3%A0-vendre-%C3%A0-carthage
Villa Hannon à Vendre à Carthage Salambo,3 500 000 TND,"Salambo à
							Carthage",720,10,9,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Concierge;Climatisation;Chauffage central;Cuisine équipée,36.8566,10.3258,https://www.mubawab.tn/fr/a/8045746/villa-hannon-%C3%A0-vendre-%C3%A0-carthage-salambo
Villa Strabon à Vendre à Carthage,7 500 000 TND,"Carthage à
							Carthage",600,13,7,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central,36.8566,10.3258,https://www.mubawab.tn/fr/a/8191562/villa-strabon-%C3%A0-vendre-%C3%A0-carthage
Villa Rustica à vendre à Cité Ennasr la Marsa,850 000 TND,"La Marsa à
							La Marsa",305,7,5,,Villa,,Bon état,,,,Jardin;Garage;Entre-seul,36.876389,10.325278,https://www.mubawab.tn/fr/a/8229970/villa-rustica-%C3%A0-vendre-%C3%A0-cit%C3%A9-ennasr-la-marsa
Villa Pénélope au Village Lotus Djerba Aghir,495 000 TND,Aghir,153,3,3,,Villa,"200
								m²",Bon état,,Marbre,,Jardin;Terrasse;Piscine;Concierge;Climatisation;Chauffage central;Double vitrage;Cuisine équipée,33.75976213859393,11.013137636909484,https://www.mubawab.tn/fr/a/8139225/villa-p%C3%A9n%C3%A9lope-au-village-lotus-djerba-aghir
A Vendre Villa à El Menzah 6,1 100 000 TND,"El Menzah 6 à
							Ariana Ville",316,3,3,,Villa,"447
								m²",Bon état,,,,Jardin;Terrasse;Garage;Salon européen;Climatisation;Chauffage central;Cuisine équipée,36.86250000000001,10.195560000000002,https://www.mubawab.tn/fr/a/8182760/a-vendre-villa-%C3%A0-el-menzah-6
Vente Villa fleur,850 000 TND,"Hammamet à
							Hammamet",500,7,5,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Piscine;Salon européen;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7591672/vente-villa-fleur
Duplex s3 à vendre La Marsa,620 000 TND,"Cité Du Stade à
							La Marsa",115,,4,,Maison,,,,,,Terrasse;Garage;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8226871/duplex-s3-%C3%A0-vendre-la-marsa
A Vendre Une Superbe Villa A Menzah 7,Prix à consulter,"El Menzah 7 à
							Ariana Ville",400,10,6,,Villa,"640
								m²",Bon état,,,,Jardin;Terrasse;Garage;Concierge;Chambre rangement;Entre-seul;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Porte blindée;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/8228228/a-vendre-une-superbe-villa-a-menzah-7
S3 En Vente a Nouvelle Ariana,255 000 TND,"Nouvelle Ariana à
							Ariana Ville",120,4,3,,Villa,"120
								m²",Bon état,,,,Climatisation;Chauffage central;Cuisine équipée;Four,36.8625,10.19556,https://www.mubawab.tn/fr/a/8231337/s3-en-vente-a-nouvelle-ariana
Villa Berlain à Vendre à Manouba,550 000 TND,"La Manouba à
							La Manouba",500,4,3,,Villa,"220
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée,36.77855,10.05538,https://www.mubawab.tn/fr/a/8071503/villa-berlain-%C3%A0-vendre-%C3%A0-manouba
"A vendre, maison traditionnelle rénovée",Prix à consulter,"Bab Souika à
							Tunis",170,5,3,,Maison,,Bon état,,,,Terrasse;Meublé,36.81881,10.16596,https://www.mubawab.tn/fr/a/8236629/a-vendre-maison-traditionnelle-r%C3%A9nov%C3%A9e
Vente villa Savina S4,950 000 TND,"Hammamet Nord à
							Hammamet",431,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Vue sur mer;Piscine;Climatisation;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7892793/vente-villa-savina-s4
A vendre villa S3 avec piscine à Nabeul,1 500 000 TND,Dar Châabane,300,4,3,,Villa,"538
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Concierge;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.4504941989548,10.754768682556152,https://www.mubawab.tn/fr/a/8120303/a-vendre-villa-s3-avec-piscine-%C3%A0-nabeul
Vente villa Ada S4,1 290 000 TND,"Hammamet à
							Hammamet",500,5,5,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7914154/vente-villa-ada-s4
Vente villa Essie S3,640 000 TND,"Hammamet à
							Hammamet",255,4,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Piscine;Climatisation;Chauffage central;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7881425/vente-villa-essie-s3
Vente Villa Sereno S3,600 000 TND,"Hammamet à
							Hammamet",210,4,3,,Villa,"250
								m²",Nouveau,,,,Jardin;Terrasse;Piscine;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8068813/vente-villa-sereno-s3
Vente Villa Monaliza S4,1 100 000 TND,"Hammamet Nord à
							Hammamet",347,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7821481/vente-villa-monaliza-s4
A Vendre Une Villa à Bhira Bizerte,750 000 TND,Bizerte,187,5,4,,Villa,"579
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Garage;Double vitrage,37.266667,9.866667,https://www.mubawab.tn/fr/a/8213265/a-vendre-une-villa-%C3%A0-bhira-bizerte
A vendre un duplexe en plein centre ville de Bizer,220 000 TND,"Bizerte à
							Bizerte Nord",92,4,3,,Maison,"46
								m²",Nouveau,,Parquet,,Double vitrage;Cuisine équipée,37.272,9.8708,https://www.mubawab.tn/fr/a/8215439/a-vendre-un-duplexe-en-plein-centre-ville-de-bizer
Une Maison De Deux Niveaux à Cité El Jalaa Bizerte,320 000 TND,"Bizerte à
							Bizerte Nord",154,7,5,,Maison,,Bon état,,,,Terrasse;Garage,37.272,9.8708,https://www.mubawab.tn/fr/a/8034894/une-maison-de-deux-niveaux-%C3%A0-cit%C3%A9-el-jalaa-bizerte
Villa inachevée luxe à vendre à sahloul 4,1 100 000 TND,"Sahloul à
							Sousse Ville",370,3,3,,Maison,"640
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Garage;Piscine;Entre-seul,35.832439,10.622471,https://www.mubawab.tn/fr/a/8150669/villa-inachev%C3%A9e-luxe-%C3%A0-vendre-%C3%A0-sahloul-4
A vendre villa style américain a sahloul sousse,1 550 000 TND,"Sahloul à
							Sousse Ville",380,5,5,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,35.832439,10.622471,https://www.mubawab.tn/fr/a/8151590/a-vendre-villa-style-am%C3%A9ricain-a-sahloul-sousse
Vente Villa Al Mawj S4,770 000 TND,"Hammamet à
							Hammamet",220,5,4,,Villa,"250
								m²",Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8105270/vente-villa-al-mawj-s4
Vente Villa Nova S4,770 000 TND,"Hammamet Nord à
							Hammamet",350,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Meublé;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7919867/vente-villa-nova-s4
Une Superbe Villa à Menzel Jemil Bizerte,580 000 TND,Bizerte,301,5,4,,Villa,"300
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Entre-seul;Salon européen;Double vitrage;Porte blindée;Cuisine équipée,37.266667,9.866667,https://www.mubawab.tn/fr/a/8235327/une-superbe-villa-%C3%A0-menzel-jemil-bizerte
Vente ennasr2 tres joli s3 avec terrasse,599 000 TND,"Cité Ennasr 2 à
							Ariana Ville",176,4,3,,Maison,,Bon état,,Marbre,,Terrasse;Garage;Ascenseur;Concierge;Climatisation;Chauffage central;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/7613432/vente-ennasr2-tres-joli-s3-avec-terrasse
A vendre Villa S4 à la Marsa,1 750 000 TND,"Cité Les Pins à
							La Marsa",404,4,5,,Maison,,Nouveau,,,,Jardin;Garage;Entre-seul;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8175831/a-vendre-villa-s4-%C3%A0-la-marsa
Maison style arabesque,Prix à consulter,"Nabeul à
							Nabeul",76,1,1,,Maison,,Bon état,,,,,36.45056,10.73505,https://www.mubawab.tn/fr/a/8235601/maison-style-arabesque
Villa individuelle en vente,290 000 TND,"Bouhssina à
							Sousse Ville",120,,,,Villa,,,,,,Terrasse,35.8212925,10.5967322,https://www.mubawab.tn/fr/a/8153110/villa-individuelle-en-vente
Villa individuelle en vente,530 000 TND,Bizerte,284,,,,Villa,,,,,,Jardin;Garage;Entre-seul;Sécurité,37.266667,9.866667,https://www.mubawab.tn/fr/a/8235652/villa-individuelle-en-vente
Etage de villa en vente,273 000 TND,Bizerte,150,,,,Villa,,,,,,Terrasse;Cuisine équipée,37.266667,9.866667,https://www.mubawab.tn/fr/a/8235682/etage-de-villa-en-vente
Maison 292 m² à cité el Ksiba Kelibia,470 000 TND,Kélibia,170,6,6,,Maison,"292
								m²",Nouveau,,,,Garage,36.8493,11.0918,https://www.mubawab.tn/fr/a/8085588/maison-292-m%C2%B2-%C3%A0-cit%C3%A9-el-ksiba-kelibia
Vente Villa Celio S4,790 000 TND,"Hammamet Sud à
							Hammamet",300,5,4,,Villa,"500
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Concierge;Chambre rangement;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8199938/vente-villa-celio-s4
Vente Villa SunWave S3,780 000 TND,"Nabeul à
							Nabeul",180,4,3,,Villa,"190
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.45056,10.73505,https://www.mubawab.tn/fr/a/8154421/vente-villa-sunwave-s3
À vendre Joli Duplex de 385m² à Mrezga,690 000 TND,"Hammamet Nord à
							Hammamet",243,5,5,,Maison,,Nouveau,,Marbre,,Terrasse;Entre-seul;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8233083/%C3%A0-vendre-joli-duplex-de-385m%C2%B2-%C3%A0-mrezga
À vendre Villa en R2 sur un terrain de 495m² à Neapolis,990 000 TND,"Neapolis à
							Nabeul",495,7,7,,Maison,,Nouveau,,Carrelage,,Terrasse;Garage;Chauffage central;Cuisine équipée,36.45056,10.73505,https://www.mubawab.tn/fr/a/8118807/%C3%A0-vendre-villa-en-r2-sur-un-terrain-de-495m%C2%B2-%C3%A0-neapolis
À vendre Villa de400m² sur un terrain550m² à Nabeul,1 550 000 TND,"Nabeul à
							Nabeul",550,5,5,,Maison,,Nouveau,,,,Jardin;Garage;Climatisation;Chauffage central,36.45056,10.73505,https://www.mubawab.tn/fr/a/8103495/%C3%A0-vendre-villa-de400m%C2%B2-sur-un-terrain550m%C2%B2-%C3%A0-nabeul
Vente Villa Coco S3,790 000 TND,"Hammamet Sud à
							Hammamet",500,4,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8005288/vente-villa-coco-s3
Villa La Madone,870 000 TND,"Hammamet à
							Hammamet",280,5,4,,Villa,"260
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Meublé;Salon européen;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7949799/villa-la-madone
Vente Villa Carpe diem S4,1 050 000 TND,"Hammamet à
							Hammamet",440,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Vue sur mer;Piscine;Chambre rangement;Climatisation;Chauffage central;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7936590/vente-villa-carpe-diem-s4
A Vendre Duplex à La Soukra,960 000 TND,"La Soukra à
							La Soukra",230,3,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Salon européen;Climatisation;Chauffage central;Double vitrage;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8234879/a-vendre-duplex-%C3%A0-la-soukra
À vendre Duplex S3 à Ain Zaghouan,395 000 TND,"Ain Zaghouan Sud à
							La Marsa",101,4,3,,Villa,,Bon état,,,,Terrasse;Garage;Climatisation;Chauffage central,36.852316179814224,10.277883217773441,https://www.mubawab.tn/fr/a/8235828/%C3%A0-vendre-duplex-s3-%C3%A0-ain-zaghouan
Maison à vendre hammamet,220 000 TND,"Hammamet à
							Hammamet",60,2,1,,Maison,,Bon état,,,,Entre-seul;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8233194/maison-%C3%A0-vendre-hammamet
À vendre une villa à Hammamet nord,850 000 TND,"Hammamet Nord à
							Hammamet",260,5,4,,Villa,"236
								m²",Nouveau,,Marbre,,Jardin;Garage;Piscine;Entre-seul;Chauffage central,36.40108,10.61457,https://www.mubawab.tn/fr/a/8231678/%C3%A0-vendre-une-villa-%C3%A0-hammamet-nord
À vendre un Triplex à sidi boussaid,3 500 000 TND,"Sidi Bousaid à
							Carthage",126,6,3,,Maison,,Nouveau,,,,Vue sur mer,36.8566,10.3258,https://www.mubawab.tn/fr/a/8228535/%C3%A0-vendre-un-triplex-%C3%A0-sidi-boussaid
